doc_id,page_num,page_type,section_label,block_id,block_text,requirement_type_candidate,requirement_strength,requirement_confidence,deep_prediction,deep_confidence,deep_prediction_label,prediction_status,final_prediction,nfr_subtype_pred,nfr_subtype_confidence,nfr_subtype_model_name,ambiguity_pred_id,ambiguity_prediction,ambiguity_confidence,clear_probability,ambiguous_probability,ambiguity_model_name,ambiguity_status,final_ambiguity_label,true_page_type,vision_page_type,vision_confidence,vision_quality_flag,vision_prob_appendix_page,vision_prob_content_page,vision_prob_cover_page,vision_prob_low_text_page,vision_prob_toc_page,avg_vision_confidence,document_vision_quality_flag,low_confidence_pages,vision_accuracy_proxy,quality_word_count,has_mandatory_modal,has_soft_modal,has_numeric_constraint,has_threshold_language,has_vague_terms,has_actor_or_system,is_fr,is_nfr,is_prediction_uncertain,is_deep_low_confidence,is_ambiguous,is_ambiguity_uncertain,ambiguous_probability_signal,ambiguity_confidence_signal,is_nfr_subtype_low_confidence,missing_section_context,low_requirement_confidence,vision_page_mismatch,low_vision_confidence,medium_vision_confidence,high_vision_confidence,vision_says_non_content_page,true_page_is_content_or_appendix,weak_document_visual_structure,moderate_document_visual_structure,strong_document_visual_structure,avg_vision_confidence_signal,vision_confidence_signal,silver_quality_score,silver_quality_label,quality_label_id,deep_quality_pred_id,deep_quality_label,deep_quality_confidence,low_quality_probability,medium_quality_probability,high_quality_probability,quality_model_name,clarity_score,testability_score,measurability_score,classification_reliability_score,ambiguity_safety_score,visual_context_score,completeness_score,deep_quality_numeric_score,requirement_quality_score,requirement_quality_level,quality_issues,quality_recommendations,num_quality_issues,section_label_clean,requirement_text_norm,original_requirement,improved_requirement,rewrite_strategy,what_was_fixed,remaining_assumptions,rewrite_validation_score,rewrite_validation_label,rewrite_improvement_flag,quality_score_improvement_proxy,has_llm_rewrite,final_action_priority,priority_rank
2002 sce api,54,content_page,introduction,26,"If the total period is expressed as 100 units (0+100), the phase should be shifted by 30 of those",other,medium,0.5,0,0.97949135,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.7647403,0.23525971,0.7647403,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.7786767482757568,medium_confidence_visual_prediction,0.1597611,0.77867675,1.0254206e-05,2.3458239e-05,0.061528414,0.846,moderate_visual_structure,12,0.936,19,False,True,False,False,False,False,True,False,False,False,True,False,0.7647403,0.7647403,False,False,True,False,False,True,False,False,True,False,True,False,0.846,0.7786767482757568,48.82,LOW_QUALITY,0,0,LOW_QUALITY,0.8838215,0.8838215,0.11211017,0.0040683458,roberta-base,65.0,60.0,100.0,99.08,26.47,75.05,88.0,29.19,70.0,GOOD,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.']",3,introduction,"if the total period is expressed as 100 units (0+100), the phase should be shifted by 30 of those",,,,,,,,,,False,ACCEPTABLE,7
2002 sce api,55,content_page,introduction,6,The Creset output of the SceMiClockPort macro shall obey the following semantics:,other,strong,0.6,0,0.9827145,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9834192,0.9834192,0.01658081,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,12,True,False,False,False,False,False,True,False,False,False,False,False,0.01658081,0.9834192,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,77.8,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9938585,0.0018927283,0.0042488254,0.9938585,roberta-base,100.0,90.0,100.0,99.22,98.84,57.35,88.0,89.75,92.51,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,the creset output of the scemiclockport macro shall obey the following semantics:,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,8,Creset will start low (deasserted) and transition to high one or more uclocks later. It will then,other,soft,0.4,0,0.7543483,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.5554441,0.44455588,0.5554441,roberta-base,LOW_CONFIDENCE_REVIEW,UNCERTAIN,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,17,True,False,False,False,False,False,True,False,False,False,False,True,0.5554441,0.5554441,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,59.33,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.7177074,0.18585204,0.7177074,0.09644052,roberta-base,85.0,90.0,100.0,88.95,51.12,57.35,88.0,56.39,80.02,GOOD,"['ambiguity_uncertain_review', 'low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",3,introduction,creset will start low (deasserted) and transition to high one or more uclocks later. it will then,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,11,"Cclock. Following the reset duration, the Creset will then go low (deasserted) and remain low for",other,soft,0.4,0,0.6699428,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,0,CLEAR,0.97154367,0.97154367,0.028456362,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,16,True,False,False,False,False,False,True,False,True,True,False,False,0.028456362,0.97154367,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,52.66,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.77454346,0.17004268,0.77454346,0.0554139,roberta-base,100.0,90.0,100.0,40.15,98.01,57.35,88.0,55.71,82.42,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",4,introduction,"cclock. following the reset duration, the creset will then go low (deasserted) and remain low for",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,15,"For multiple cclocks, the reset duration must have a minimum length such that it is guaranteed to",other,strong,0.6,1,0.80733377,NFR,HIGH_CONFIDENCE,NFR,security,0.6297489,roberta-base,0,CLEAR,0.9849554,0.9849554,0.015044579,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,17,True,False,False,True,False,False,False,True,False,False,False,False,0.015044579,0.9849554,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,77.82,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9891155,0.0022643409,0.008620178,0.9891155,roberta-base,100.0,90.0,65.0,91.33,98.95,57.35,88.0,89.59,85.81,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",3,introduction,"for multiple cclocks, the reset duration must have a minimum length such that it is guaranteed to",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,17,"clocks must be, as a mininum,",other,strong,0.6,0,0.98664004,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9890294,0.9890294,0.010970572,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,6,True,False,False,False,False,False,True,False,False,False,False,False,0.010970572,0.9890294,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,77.87,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9916436,0.0023723792,0.0059839385,0.9916436,roberta-base,100.0,90.0,100.0,99.4,99.23,57.35,88.0,89.67,92.59,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,"clocks must be, as a mininum,",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,21,above if it is required to achieve proper alignment of multiple cclocks on the edges of the controlled,other,none,0.4,0,0.9303392,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9483287,0.9483287,0.051671315,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,18,True,False,False,False,False,False,True,False,False,False,False,False,0.051671315,0.9483287,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,77.38,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9898823,0.0019781245,0.008139529,0.9898823,roberta-base,100.0,90.0,100.0,96.87,96.38,57.35,88.0,89.63,91.83,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,above if it is required to achieve proper alignment of multiple cclocks on the edges of the controlled,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,24,"During the assertion of Creset, Cclock edges shall be forced regardless of the state of the",other,strong,0.6,0,0.52850056,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,0,CLEAR,0.9505298,0.9505298,0.049470183,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,16,True,False,False,False,False,False,True,False,True,True,False,False,0.049470183,0.9505298,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,52.41,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.8353848,0.08097765,0.8353848,0.08363756,roberta-base,100.0,90.0,100.0,33.78,96.54,57.35,88.0,59.67,81.52,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",4,introduction,"during the assertion of creset, cclock edges shall be forced regardless of the state of the",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,26,Cclock will be controlled normally by the ReadyForCclock inputs.,other,soft,0.4,1,0.81031907,NFR,HIGH_CONFIDENCE,NFR,performance,0.3763636,roberta-base,0,CLEAR,0.9565664,0.9565664,0.043433644,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,9,True,False,False,False,True,False,False,True,False,False,False,False,0.043433644,0.9565664,True,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,43.48,LOW_QUALITY,0,0,LOW_QUALITY,0.5532382,0.5532382,0.42224067,0.024521193,roberta-base,75.0,70.0,40.0,79.46,96.96,57.35,88.0,41.37,69.76,REVIEW_NEEDED,"['deep_model_low_quality_risk', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",7,introduction,cclock will be controlled normally by the readyforcclock inputs.,,,,,,,,,,False,MANUAL_REVIEW,3
2002 sce api,55,content_page,introduction,28,generated by the SceMiClockPort macro. If more sophisticated reset handling is required it will have,other,soft,0.4,0,0.98333675,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.8942627,0.8942627,0.10573731,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,15,True,False,False,False,False,False,True,False,False,False,False,False,0.10573731,0.8942627,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,76.73,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9729049,0.004138957,0.022956122,0.9729049,roberta-base,100.0,90.0,100.0,99.25,92.6,57.35,88.0,89.04,91.61,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,generated by the scemiclockport macro. if more sophisticated reset handling is required it will have,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,35,"In general, all cclocks should align on the first rising uclock edge following the trailing edge of the",other,medium,0.5,0,0.5644029,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,0,CLEAR,0.8613859,0.8613859,0.13861412,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,18,False,True,False,False,False,False,True,False,True,True,False,False,0.13861412,0.8613859,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,51.34,MEDIUM_QUALITY,1,2,HIGH_QUALITY,0.5279117,0.13269407,0.3393942,0.5279117,roberta-base,100.0,90.0,100.0,35.4,90.3,57.35,88.0,71.19,81.45,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",4,introduction,"in general, all cclocks should align on the first rising uclock edge following the trailing edge of the",,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
2002 sce api,55,content_page,introduction,36,creset. This uclock edge shall be referred to as the point of alignment. For cclocks with phases of 0 this,other,strong,0.6,0,0.97987086,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.87332135,0.87332135,0.12667865,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,20,True,False,False,False,False,False,True,False,False,False,False,False,0.12667865,0.87332135,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,76.48,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9498314,0.008757599,0.041411035,0.9498314,roberta-base,100.0,90.0,100.0,99.09,91.13,57.35,88.0,88.19,91.34,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,creset. this uclock edge shall be referred to as the point of alignment. for cclocks with phases of 0 this,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,55,content_page,introduction,37,means that rising edges of these clocks should coincide with the point of alignment. For cclocks with,other,medium,0.5,0,0.9736858,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.95752615,0.042473882,0.95752615,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,17,False,True,False,False,False,False,True,False,False,False,True,False,0.95752615,0.95752615,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,38.51,LOW_QUALITY,0,0,LOW_QUALITY,0.77719307,0.77719307,0.21620405,0.0066028843,roberta-base,65.0,60.0,100.0,98.82,12.97,57.35,88.0,33.0,66.5,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",4,introduction,means that rising edges of these clocks should coincide with the point of alignment. for cclocks with,,,,,,,,,,False,MANUAL_REVIEW,3
2002 sce api,55,content_page,introduction,47,"interval, the starting value at the point of alignment will be a 1.",other,soft,0.4,0,0.97998625,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.95790434,0.95790434,0.042095672,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5887242555618286,low_confidence_visual_prediction,0.36426988,0.58872426,9.3785646e-05,0.00044227266,0.046469767,0.846,moderate_visual_structure,12,0.936,13,True,False,False,False,False,False,True,False,False,False,False,False,0.042095672,0.95790434,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5887242555618286,77.49,HIGH_QUALITY,2,2,HIGH_QUALITY,0.99345917,0.0021201808,0.004420687,0.99345917,roberta-base,100.0,90.0,100.0,99.1,97.05,57.35,88.0,89.73,92.24,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,"interval, the starting value at the point of alignment will be a 1.",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,56,content_page,introduction,8,For every SceMiClockPort macro instance there must be at least one counterpart SceMiClockControl,other,strong,0.6,0,0.99365896,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.98001,0.98001,0.019990003,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.9865857362747192,high_confidence_visual_prediction,0.012591881,0.98658574,7.269525e-06,1.1814501e-05,0.0008033351,0.846,moderate_visual_structure,12,0.936,13,True,False,False,True,False,False,True,False,False,False,False,False,0.019990003,0.98001,False,False,True,False,False,False,True,False,True,False,True,False,0.846,0.9865857362747192,85.76,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9916715,0.001971392,0.006357092,0.9916715,roberta-base,100.0,90.0,100.0,99.71,98.6,89.29,88.0,89.68,95.74,EXCELLENT,['missing_actor_or_system_context'],['Specify the responsible actor or system component.'],1,introduction,for every scemiclockport macro instance there must be at least one counterpart scemiclockcontrol,,,,,,,,,,False,ACCEPTABLE,7
2002 sce api,57,content_page,introduction,7,"must be instantiated in one or more transactors. In addition to providing uncontrolled clocks and resets,",other,strong,0.6,0,0.88731945,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9755788,0.9755788,0.024421226,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.939182460308075,high_confidence_visual_prediction,0.007816375,0.93918246,2.0047698e-06,9.328169e-07,0.052998316,0.846,moderate_visual_structure,12,0.936,16,True,False,False,False,False,False,True,False,False,False,False,False,0.024421226,0.9755788,False,False,True,False,False,False,True,False,True,False,True,False,0.846,0.939182460308075,85.71,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9652784,0.0038020697,0.030919587,0.9652784,roberta-base,100.0,90.0,100.0,94.93,98.29,87.87,88.0,88.83,94.84,EXCELLENT,['missing_actor_or_system_context'],['Specify the responsible actor or system component.'],1,introduction,"must be instantiated in one or more transactors. in addition to providing uncontrolled clocks and resets,",,,,,,,,,,False,ACCEPTABLE,7
2002 sce api,57,content_page,introduction,15,Note that associated with each instance of SceMiClockControl there must be exactly one instance in the,other,strong,0.6,0,0.9816743,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.97644824,0.97644824,0.023551797,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.939182460308075,high_confidence_visual_prediction,0.007816375,0.93918246,2.0047698e-06,9.328169e-07,0.052998316,0.846,moderate_visual_structure,12,0.936,16,True,False,False,False,False,False,True,False,False,False,False,False,0.023551797,0.97644824,False,False,True,False,False,False,True,False,True,False,True,False,0.846,0.939182460308075,85.72,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9933763,0.001830015,0.0047937045,0.9933763,roberta-base,100.0,90.0,100.0,99.18,98.35,87.87,88.0,89.74,95.49,EXCELLENT,['missing_actor_or_system_context'],['Specify the responsible actor or system component.'],1,introduction,note that associated with each instance of scemiclockcontrol there must be exactly one instance in the,,,,,,,,,,False,ACCEPTABLE,7
2002 sce api,58,content_page,introduction,6,Note: The uncontrolled reset must have a duration spanning that of the longest controlled reset (Creset,other,strong,0.6,0,0.94859856,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9874436,0.9874436,0.012556385,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5060045123100281,low_confidence_visual_prediction,0.26493102,0.5060045,0.00011147455,0.00016060757,0.22879235,0.846,moderate_visual_structure,12,0.936,16,True,False,False,False,False,False,True,False,False,False,False,False,0.012556385,0.9874436,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5060045123100281,77.85,HIGH_QUALITY,2,2,HIGH_QUALITY,0.98316157,0.0031459231,0.013692434,0.98316157,roberta-base,100.0,90.0,100.0,97.69,99.12,54.87,88.0,89.38,92.07,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,note: the uncontrolled reset must have a duration spanning that of the longest controlled reset (creset,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,58,content_page,introduction,11,This input to the macro indicates to the SCE-MI infrastructure that a transactor is willing to allow its,other,soft,0.4,0,0.9825942,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.9299751,0.070024855,0.9299751,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.5060045123100281,low_confidence_visual_prediction,0.26493102,0.5060045,0.00011147455,0.00016060757,0.22879235,0.846,moderate_visual_structure,12,0.936,18,False,False,False,False,False,False,True,False,False,False,True,False,0.9299751,0.9299751,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5060045123100281,28.84,LOW_QUALITY,0,0,LOW_QUALITY,0.682391,0.682391,0.31285098,0.004757995,roberta-base,65.0,35.0,100.0,99.22,14.9,54.87,73.0,36.26,61.69,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_visual_confidence', 'missing_actor_or_system_context', 'missing_requirement_modal']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Use a clear requirement modal such as shall or must.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",5,introduction,this input to the macro indicates to the sce-mi infrastructure that a transactor is willing to allow its,,,,,,,,,,False,MANUAL_REVIEW,3
2002 sce api,58,content_page,introduction,13,operations during which the DUT must be frozen. One of the most useful applications of this feature is,other,strong,0.6,0,0.9732578,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9436912,0.9436912,0.056308795,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5060045123100281,low_confidence_visual_prediction,0.26493102,0.5060045,0.00011147455,0.00016060757,0.22879235,0.846,moderate_visual_structure,12,0.936,18,True,False,False,False,False,False,True,False,False,False,False,False,0.056308795,0.9436912,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5060045123100281,77.32,HIGH_QUALITY,2,1,MEDIUM_QUALITY,0.5964938,0.12390601,0.5964938,0.27960026,roberta-base,100.0,90.0,100.0,98.8,96.06,54.87,88.0,64.05,90.53,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,introduction,operations during which the dut must be frozen. one of the most useful applications of this feature is,,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
2002 sce api,58,content_page,introduction,17,"is deasserted, the next posedge of that cclock will be disabled. In reacting to a ReadyForCclock of a",other,soft,0.4,1,0.6548389,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,security,0.95578164,roberta-base,0,CLEAR,0.9572775,0.9572775,0.04272249,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5060045123100281,low_confidence_visual_prediction,0.26493102,0.5060045,0.00011147455,0.00016060757,0.22879235,0.846,moderate_visual_structure,12,0.936,18,True,False,False,False,False,False,False,True,True,True,False,False,0.04272249,0.9572775,False,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5060045123100281,38.49,LOW_QUALITY,0,0,LOW_QUALITY,0.731912,0.731912,0.26332015,0.0047677727,roberta-base,100.0,90.0,40.0,39.47,97.01,54.87,88.0,34.53,71.28,GOOD,"['deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",7,introduction,"is deasserted, the next posedge of that cclock will be disabled. in reacting to a readyforcclock of a",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
2002 sce api,58,content_page,introduction,18,"slower clock, the infrastructure must not prematurely disable posedges of other faster clocks that occur",other,strong,0.6,1,0.86223567,NFR,HIGH_CONFIDENCE,NFR,performance,0.35479146,roberta-base,0,CLEAR,0.9834493,0.9834493,0.016550684,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5060045123100281,low_confidence_visual_prediction,0.26493102,0.5060045,0.00011147455,0.00016060757,0.22879235,0.846,moderate_visual_structure,12,0.936,15,True,False,False,False,False,False,False,True,False,False,False,False,0.016550684,0.9834493,True,False,True,False,True,False,False,False,True,False,True,False,0.846,0.5060045123100281,55.8,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.8644955,0.12627347,0.8644955,0.009231029,roberta-base,100.0,90.0,40.0,81.8,98.84,54.87,88.0,55.86,78.53,GOOD,"['low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",5,introduction,"slower clock, the infrastructure must not prematurely disable posedges of other faster clocks that occur",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
