doc_id,page_num,image_file_name,image_path,pdf_file_name,pdf_path,xml_file_name,xml_path,has_pdf,has_xml,page_text,char_count,word_count,source_type,ocr_used,heading_candidates,page_type
0000 cctns,11,0000 - cctns-11.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-11.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 11 of 19 
designing content to be usable with future technologies. 
14.  
Acceptable opening / download times: Application pages should be designed and 
implemented so that there are acceptable opening times and download times for 
the expected range of technical contexts of use (e.g. bandwidth between the 
application and the user). This is particularly important for frequently accessed 
pages or pages that are important for user navigation and exploration, such as the 
home page. 
15.  
Minimizing user errors:  Potential user errors as well as the effort needed to 
recover from errors should be minimized.  
16.  
Providing clear error messages: The content of error messages shown on the pages 
or special error pages should clearly state the reason why the error occurred and, if 
possible, actions the user can take to resolve the error. Users expect error messages 
to be in the same language as the user interface. 
17.  
Using appropriate formats, units of measurement or currency:  When designing 
user interfaces for use by diverse groups, input and output of information 
elements such as currency, units of measurement, temperatures, date and time, 
phone numbers, address or postal codes should be designed so that they are 
usable. 
18.  
Making text resizable by the user: Text should be able to be resized by the user, 
using functions provided by the user agent or other appropriate means i.e. see ISO 
9241-171.  
19.  
Text quality: The quality of textual content with respect to spelling and grammar 
should be sufficient so as not to impede readability. 
20.  
Writing style: The reading and understanding of the textual content on the screen 
should be supported by suitable means, including the use of short sentences, the 
division of the text into shorter chunks or the presentation of content items in the 
form of bullet points. 
21.  
Supporting text skimming: Fast skimming of text should be supported by the 
provision of clear links, bulleted lists, highlighted keywords, logical headings, and 
short phrases and sentences. 
22.  
Readability of text: Text presented on the pages should be readable taking into 
account the expected display characteristics and spatial arrangement. ISO 9241-303 
shall be consulted for screen text legibility requirements. 
23.  
Distinguishable within-page links: Within-page links should be clearly 
distinguishable from other links that lead to a different page. EX. Within-page 
links are shown with dashed rather than solid underlines 
24.  
Avoiding link overload:  Text pages containing large proportions of links should 
",2801,418,pdf_text,False,[],content_page
0000 cctns,12,0000 - cctns-12.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-12.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 12 of 19 
be formatted so that the presence of links does not impede the readability of the 
text.  
25.  
Using familiar terminology for navigation links: Navigation links — particularly 
links representing the main navigation structure — should be labelled with terms 
that are familiar to the user, based on his/her general knowledge, prior experience 
in the application domain or experience of using other systems. 
26.  
Using descriptive link labels: The target or purpose of a link should be directly 
indicated by its label, avoiding generic labels such as “go” or “click here” except 
where the purpose of the link is clear from its context on the page or the labels 
have commonly understood semantics in the particular application domain. Using 
appropriate terminology specific to the user’s tasks and information needs is 
important for making the content easy to understand. 
27.  
Marking links opening new windows: Links that open new browser windows or 
pop-up windows should be clearly marked. 
28.  
Distinguishing navigation links from controls: Navigation links should be clearly 
distinguishable from controls activating some action.  Typical action types in user 
interfaces 
include 
manipulating 
application 
data, 
performing 
searches, 
communication actions, such as opening a new e-mail window or starting a chat 
function, and Hpresentation-related actions, such as sorting a list of search results. 
29.  
Providing printable document versions: If a document is either too long, dispersed 
over several pages or in a specific layout that is not suitable for online reading, a 
printer-friendly version of the document should be provided that prints the 
content in a form acceptable to the user (e.g. in the expected layout, paper format, 
or orientation). 
30.  
Use of “white space”:  “White space” on a page i.e. space filled only with the 
background color should be used in such a way that it does not impair the visual 
skimming of the page. While white space is an important means of visually 
organizing the different content elements on a page, if the distance between the 
blocks of information displayed becomes too large, rapid skimming of the page 
can be impeded. 
31.  
Selecting appropriate page lengths The length of a page should be selected so as to 
support the primary purpose and use of the page. Short pages are generally more 
appropriate for homepages, navigation pages, or overview pages that need to be 
read quickly. Longer pages can be more appropriate when users want to read the 
content without interruptions or when the page needs to match a paper 
counterpart. 
32.  
Using colour: Colour should be used with care, taking into account human 
capabilities and restrictions in perceiving colour, and not as the only means of 
conveying information. Color should never be the only means of coding. Some 
users may have difficulties in perceiving certain colors or color combinations 
",3149,481,pdf_text,False,[],content_page
0000 cctns,13,0000 - cctns-13.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-13.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 13 of 19 
(color-blindness). 
33.  
Using frames with care: If frames are used, care should be taken to avoid possible 
problems, for example, those involving the use of the back button, bookmarking 
of pages, or scrolling of information. When frames are used, it is important to title 
each frame, and to describe its purpose and how frames relate to one another 
other. 
34.  
Providing alternatives to frame-based presentation: If frames are used, an 
alternative way of presenting relevant information without frames should be 
provided. Providing alternative text-only pages: When style sheets and/or frames 
are turned off it should be possible for the user to read and understand the page; 
alternatively, the user should be provided with an equivalent alternative text-only 
page. 
35.  
Consistent page layout: Pages should be designed using consistent layout schemes, 
supporting the user in finding similar information at the same position on different 
pages. Overall layout schemes apply to all pages and are preferable when all pages 
have a similar structure. Frequently, however, different pages have different 
purposes and types of content. In such cases, pages can usually be grouped in 
different categories, using one layout scheme for each category consistently. 
36.  
Placing title information consistently: Page titles should be placed in a consistent 
location on the different pages. 
37.  
Observing principles of human perception When designing application pages, the 
general principles of human perception should be taken into account. The 
International Standards mentioned below shall be consulted for guidance. Practical 
guidelines for presenting information to the user are to be found in ISO 9241-12. 
Guidance on selecting and using different forms of interaction techniques is to be 
found in ISO 9241-14 to ISO 9241-17. ISO 9241-14 gives guidance about menus, 
ISO 9241-15 about command dialogues, ISO 9241-16 about direct manipulation 
and ISO 9241-17 about forms. In addition, when designing multimedia 
information presentations, the design principles and recommendations described 
in ISO 14915-1 to ISO 14915-3 should be taken into account. Appropriate content 
presentation also plays a key role in accessibility.  
38.  
Linking back to the home page or landmark pages: Each page should contain a 
link leading to the home page of the application or to a landmark page that is easy 
to recognize for the user. 
39.  
Providing a site map: A separate navigation overview such as a site map should be 
provided for application showing the structure of the site in an overview form.  
40.  
Consistency between navigation components and content: If navigation 
components (or overviews) are shown in conjunction with associated content, 
consistency between the navigation component and the content shown should be 
maintained by indicating in the navigation  component (e.g. highlighting) the topic 
",3146,460,pdf_text,False,[],content_page
0000 cctns,14,0000 - cctns-14.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-14.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 14 of 19 
currently visible in the content area.  
41.  
Placing navigation components consistently: Navigation components should be 
placed consistently on the pages or in the framesets in the pages of the application.
42.  
Individualization and user adaptation : Adapting the content and the navigation of 
a user interface to individual users or user groups can be a useful mechanism for 
providing information that is of interest to the users and for making access to 
relevant information more efficient. User adaptation can also be important for 
making the user interface more accessible. Different approaches can be used for 
achieving these goals, like providing users with means for customizing the user 
interface to their personal needs i.e. individualization designing content and 
navigation differently for varying user groups or roles i.e. such as employees of 
different levels, citizens etc, monitoring the user’s behaviour and adapting to the 
user’s goals that are inferred from the behaviour observed, recommending 
information that is potentially more relevant or interesting to the specific user, 
based on the behaviour of all users or a user group. 
43.  
Taking account of the users’ tasks and information needs: When providing 
different access paths or navigation structures for different user groups, the tasks 
and information needs of these user groups should be taken into consideration. 
44.  
Making individualization and adaptation evident: It should be made evident to the 
user when individualization and/or adaptation are used.  
45.  
Making user profiles evident: If predefined user profiles or user-specified profiles 
are used for individualizing or adapting content, the profile currently used should 
be made evident. If profiles are used, it is important to provide users with 
information about this concept and its implications. 
46.  
Allowing users to see and change profiles: If user-specified profiles are used, users 
should be able to see, modify and delete that profile on demand.  
47.  
The user interfaces of the system should follow the guidelines specified under 
www.usability.gov 
 
 
System Availability 
1.  
The System must be available to users: 
• from <xx:00> to <xx:00>; 
• on <all weekdays/xxx days per year>. 
2.  
The planned downtime for the System must not exceed <xx> hours per <rolling 
three month period>. 
",2586,378,pdf_text,False,[],content_page
0000 cctns,15,0000 - cctns-15.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-15.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 15 of 19 
The System is considered to be down if any user is unable to perform any normal 
System function and if this failure is attributed to any component of the System 
other than the workstation. 
3.  
Unplanned downtime for the System must not exceed <xx hours/minutes> per 
<rolling three month period>. 
4.  
The number of incidents of unplanned downtime for the System must not exceed 
<x> per <rolling three month period>. 
5.  
In the event of any software or hardware failure, it must be possible to restore the 
System (with inline synchronization) within no more than <xx> hours. 
 
 
Performance and Scalability 
1.  
The System must provide adequate response times for commonly performed 
functions under both standard and peak conditions 
2.  
The System must be able to perform a simple search within 5-8 seconds and a 
advanced search (multiple search criteria) within 10-15 seconds regardless of the 
storage capacity or number of cases in the system. In this context, performing a 
search means returning a result list.  It does not include retrieving the records 
themselves. 
3.  
The System must be able to retrieve and display within 5-8 seconds the case which 
has been accessed within the previous 2 months, regardless of storage capacity or 
number of cases in the system. This requirement is intended to allow for rapid 
retrieval of frequently-used cases, on the understanding that frequency of use is 
typically correlated with recent use.  
4.  
The System must be able to retrieve and display within 20 seconds the case which 
has not been accessed within the previous 2 months, regardless of storage capacity 
or number of cases in the system. This requirement is intended to allow for cases 
where cases used infrequently are stored on slower media than more active 
records. 
5.  
The System be scaleable and must not have any features which would preclude use 
in small or large police stations, with varying numbers of cases handled. 
 
 
 
 
 
 
 
",2188,340,pdf_text,False,['Performance and Scalability'],content_page
0000 cctns,16,0000 - cctns-16.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-16.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 16 of 19 
5. FUNCTIONAL ARCHITECTURE RECOMMENDATIONS 
 
The proposed functional architecture is modeled around centralized deployment to facilitate 
ease of maintenance and leverage advancement in open standards and web technologies. 
 
The 3 C’s (Core-Configuration-Customization) forms the guiding principle for the 
architecture. The functional architecture of the CCTNS solution is given in the figure below. 
The functional architecture is composed of 4 major components based on SOA principles. 
Each of the components contains multiple services as defined by Service Definition.  The 
core services, support layer and security and access control components can be deployed as 
standard components with necessary configuration changes. The customization layer can 
override and add to the core services based on the specific state requirements and can be 
plugged with the core services. 
 
CCTNS Functional Architecture Overview 
 
",1140,149,pdf_text,False,"['5. FUNCTIONAL ARCHITECTURE RECOMMENDATIONS', 'CCTNS Functional Architecture Overview']",content_page
0000 cctns,17,0000 - cctns-17.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-17.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 17 of 19 
The deployment of the application will be at state level and will be configured and 
customized as per the state specific extensions.  
 
The systems should be designed with the following broad guidelines: 
 
System Functionality 
1)
The system should support multilingual interface 
2) 
The system should be designed in manner that operational data is not lost in case of any 
failure of equipment or communication network. 
3)
The system should work even in an offline mode with the critical functionality 
4) 
The system should be designed to have satisfactory performance even in Police Stations 
connected on low-bandwidth 
5) 
The system should be implemented using Service Oriented Architecture (SOA) and have a 
modular design 
6)
The system should be developed on Open Standards 
7) 
The system should be built on a common User Access and Authentication Service to 
ensure Single-Sign on for the end-user 
8)
The system should be developed for a centralized deployment and maintenance 
9)
The system should be developed to be deployed in a 3-tier datacenter architecture 
10) 
The system should be designed to have a n-tier architecture with the presentation logic 
separated from the business logic that is again separated from the data-access logic 
11) 
The system should be extensible to provide access to the interfaces through PDA’s and 
mobile data terminals 
12)
The system should adopt standardized formats and common metadata elements 
13) 
The system should be designed for access through browser-based systems and must 
impose minimal requirements on the client device 
14)
The system must support multiple types of communication services for remote access 
15) 
The system should have capability to support public access to a subset of data and 
functionality 
16)
The system should support multi-tier authentication where required 
",2066,307,pdf_text,False,[],content_page
0000 cctns,18,0000 - cctns-18.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-18.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 18 of 19 
17)
The system should support SSL encrypted connections 
18)
The system should support secure virtual private network connections 
19) 
The system should use HTTPS as the communication protocol, i.e., HTTP over an 
encrypted secure socket layer (SSL) 
20)
The system should run on multiple browsers 
21)
The system should support selective encryption of the stored data 
22) 
The system should ensure secure transmission of data over the network and utilize SSL 
and 2-way digital signatures 
23) 
The system should ensure high standards of security and access control through: 
a) Prevent cross-site scripting 
b) Validate the incoming data / user request 
c) Encode the incoming data / user request 
d) Prevent SQL Injection 
e) Utilize parameterized queries 
f) Sanitize the user-inputs 
g) Validate the data both at the client and server 
h) Do not allow hard delete and perform only soft tagging the row for deletion 
24) 
The system should ensure high scalability and performance through: 
a) Use of cache for storing frequent data 
b) Use of AJAX based technology to improve user experience. Aggressive page loading to 
be considered based on the screen and estimate usage pattern 
c) Leverage Asynchronous HTTP socket capabilities of web server for scalability and 
performance 
d) Host all the static content (documents, images) on the web server 
e) The search results should be fetched from the database in batches of 10 or 20 maximum 
as configured within the application 
f) Display of records on the screen in batches/paged manner 
g) The search should fetch only the fields that need to be displayed to the user. Only when 
the user clicks on a particular record to view its further details should a query be fired to 
fetch the additional details for this particular record only 
h) A hierarchical cache should be configured and used for caching of results of most 
",2093,327,pdf_text,False,[],content_page
0000 cctns,19,0000 - cctns-19.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns/0000 - cctns-19.png,0000 - cctns.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems 
Ministry of Home Affairs                               Draft Core Scope Document                                 Page 19 of 19 
frequently used searches 
i) Database Indexes should be applied on the key columns used for searching 
 
",316,39,pdf_text,False,[],content_page
0000 cctns scanned,1,0000 - cctns - scanned-01.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns - scanned/0000 - cctns - scanned-01.png,0000 - cctns-scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns-scanned.pdf,,,1,0,"E-GOVERNANCE
MISSION MODE PROJECT (MMP)
CRIME & CRIMINAL TRACKING NETWORK AND SYSTEMS (CCTNS)
FUNCTIONAL REQUIREMENTS SPECIFICATION V1.0 (DRAFT)
J093 723
MINISTRY OF HOME AFFAIRS GOVERNMENT OF INDIA",198,27,easyocr_pdf,True,"['E-GOVERNANCE', 'MISSION MODE PROJECT (MMP)', 'CRIME & CRIMINAL TRACKING NETWORK AND SYSTEMS (CCTNS)', 'FUNCTIONAL REQUIREMENTS SPECIFICATION V1.0 (DRAFT)', 'J093 723', 'MINISTRY OF HOME AFFAIRS GOVERNMENT OF INDIA']",cover_page
0000 cctns scanned,2,0000 - cctns - scanned-02.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns - scanned/0000 - cctns - scanned-02.png,0000 - cctns-scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns-scanned.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems
TABLE OF CONTENTS
S.No.
CONTENTS INTRODUCTION FUNCTIONAL OVERVIEW DESCRIPTION OF THE MODULES AND FUNCTIONAL REQUIREMENTS NON-FUNCTIONAL REQUIREMENTS FUNCTIONAL ARCHITECTURE RECOMMENDATIONS REGISTRATION INVESTIGATION PROSECUTION SEARCH CITIZEN INTERFACE MODULE NAVIGATION MODULE CONFIGURATION MODULE
Al
A2
A3
A4
A5
A6
A7
Ministry of Home Affairs
Draft Core Scope Document
Page- 2 0f 19",466,61,easyocr_pdf,True,"['TABLE OF CONTENTS', 'Draft Core Scope Document']",toc_page
0000 cctns scanned,3,0000 - cctns - scanned-03.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/0000 - cctns - scanned/0000 - cctns - scanned-03.png,0000 - cctns-scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/0000 - cctns-scanned.pdf,,,1,0,"E-Governance Mission Mode Project: Crime & Criminals Tracking Network and Systems
1. [NTRODUCTION
The Functional Requirements Specifications (FRS) Ieport prorides the detailed description of the functionalities required for the first version of the CCTNS The key guiding principle behind the functional design of CCTNS V4.O is to focus On the critical functionality that povides value to the police personnel at the cutting edge which in turn can improve the outcomes in the areas f ""Investigation of Crime"" and ""Detection of Criminals""
2. FUNCTIONAL OVERVIEW
CCTNS VL.O functionality is designed t0 focus Onl delivering value IOs, Iecords room staff and citizens within the broad crime inrestigation area. Based on the guiding principles stated   above, nine different   finction blocks have been identitied and the detailed functionality of each block was determined
I0
SHO
Records Room (Station Writer)
Roles in focus
[Head] Constable (Data Entry)
Spissp
citizens
Registration Investigation Prosecution
Search
Reporting and MIS
Citizen Interface 
Function Blocks
Administration
Non-functional Requirements
Digitization of Crime and Criminals Data (last 10 years)
Ministry of Home Affairs
Draft Core Scope Document
Page 3 of 19",1229,179,easyocr_pdf,True,"['1. [NTRODUCTION', '2. FUNCTIONAL OVERVIEW', 'SHO', 'Non-functional Requirements', 'Draft Core Scope Document']",content_page
