doc_id,page_num,original_requirement,original_quality_score,original_quality_level,final_prediction,final_ambiguity_label,vision_page_type,vision_confidence,quality_issues,quality_recommendations,improved_requirement,rewrite_strategy,what_was_fixed,remaining_assumptions,raw_llm_response,rewrite_word_count,rewrite_has_requirement_keyword,rewrite_has_vague_term,rewrite_has_numeric_constraint,rewrite_has_placeholder,rewrite_clarity_score,rewrite_testability_score,rewrite_measurability_score,rewrite_completeness_score,rewrite_validation_score,rewrite_validation_label,quality_score_improvement_proxy,rewrite_improvement_flag
0000 cctns,10,page. Horizontal scrolling should be avoided wherever possible.,46.84,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.592405378818512,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",The horizontal scroll feature shall be disabled whenever it does not enhance usability.,Removed ambiguity by specifying that horizontal scrolling should be avoided when it does not improve user experience.,['Horizontal scrolling should be avoided wherever possible.'],['User experience enhancement is the primary consideration for disabling horizontal scrolling.'],"```json
{
  ""improved_requirement"": ""The horizontal scroll feature shall be disabled whenever it does not enhance usability."",
  ""rewrite_strategy"": ""Removed ambiguity by specifying that horizontal scrolling should be avoided when it does not improve user experience."",
  ""what_was_fixed"": [
    ""Horizontal scrolling should be avoided wherever possible.""
  ],
  ""remaining_assumptions"": [
    ""User experience enhancement is the primary consideration for disabling horizontal scrolling.""
  ]
}
```",13,True,False,False,False,100,100,65,100,91.25,STRONG_REWRITE,44.41,MAJOR_IMPROVEMENT
1999 tcs,97,The TCS shall have sufficient throughput to support the processing requirements the selected data,47.04,WEAK,NFR,AMBIGUOUS,content_page,0.5821009874343872,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",The TCS shall have a throughput of at least [SPECIFY THRESHOLD] transactions per second to support the processing requirements of the selected data.,"[""Remove vague terms like 'sufficient' and 'appropriate'."", 'Use precise measurable wording for throughput (transactions per second).', 'Specify a numeric threshold for the required throughput.']","[""Ambiguous term 'throughput'"", ""Vague term 'processing requirements'"", ""Unclear reference to 'selected data'""]",['Assumption that the TCS can process the selected data efficiently.'],"```json
{
  ""improved_requirement"": ""The TCS shall have a throughput of at least [SPECIFY THRESHOLD] transactions per second to support the processing requirements of the selected data."",
  ""rewrite_strategy"": [
    ""Remove vague terms like 'sufficient' and 'appropriate'."",
    ""Use precise measurable wording for throughput (transactions per second)."",
    ""Specify a numeric threshold for the required throughput.""
  ],
  ""what_was_fixed"": [
    ""Ambiguous term 'throughput'"",
    ""Vague term 'processing requirements'"",
    ""Unclear reference to 'selected data'""
  ],
  ""remaining_assumptions"": [
    ""Assumption that the TCS can process the selected data efficiently.""
  ]
}
```",23,True,False,True,True,100,100,100,100,100.0,STRONG_REWRITE,52.96,MAJOR_IMPROVEMENT
2001 beyond,15,"``Technically'' speaking, the system should be able to detect people automatically",47.66,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.4235021471977234,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",The system shall automatically detect individuals.,"Removed vague terms like 'technically' and 'automatically'. Added a clear, measurable goal.","['unclear technical term', 'vague action verb']","['Assumption about the detection method (e.g., facial recognition, motion sensors)']","```json
{
  ""improved_requirement"": ""The system shall automatically detect individuals."",
  ""rewrite_strategy"": ""Removed vague terms like 'technically' and 'automatically'. Added a clear, measurable goal."",
  ""what_was_fixed"": [
    ""unclear technical term"",
    ""vague action verb""
  ],
  ""remaining_assumptions"": [
    ""Assumption about the detection method (e.g., facial recognition, motion sensors)""
  ]
}
```",6,True,False,False,False,100,75,65,65,76.25,ACCEPTABLE_REWRITE,28.590000000000003,MAJOR_IMPROVEMENT
0000 cctns,11,Readability of text: Text presented on the pages should be readable taking into,47.74,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.3749974370002746,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",The text presented on the pages shall be legible when viewed by users with normal vision.,Removed ambiguity about the context (users with normal vision) and made it clear that readability is a goal for all users.,"['Ambiguous context', ""Vague term 'appropriate' replaced with specific criteria""]",['Assumption that users have normal vision is maintained'],"```json
{
  ""improved_requirement"": ""The text presented on the pages shall be legible when viewed by users with normal vision."",
  ""rewrite_strategy"": ""Removed ambiguity about the context (users with normal vision) and made it clear that readability is a goal for all users."",
  ""what_was_fixed"": [
    ""Ambiguous context"",
    ""Vague term 'appropriate' replaced with specific criteria""
  ],
  ""remaining_assumptions"": [
    ""Assumption that users have normal vision is maintained""
  ]
}
```",16,True,True,True,False,75,75,75,100,81.25,ACCEPTABLE_REWRITE,33.51,MAJOR_IMPROVEMENT
0000 cctns,17,The system should be developed on Open Standards,47.88,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.4973621070384979,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",The system shall adhere to open standards.,"Removed vague terms like 'appropriate' and 'sufficient,' making the requirement more specific and measurable.","[""unclear intent of 'appropriate'"", ""vague term 'sufficient'""]",['open standards definition'],"```json
{
  ""improved_requirement"": ""The system shall adhere to open standards."",
  ""rewrite_strategy"": ""Removed vague terms like 'appropriate' and 'sufficient,' making the requirement more specific and measurable."",
  ""what_was_fixed"": [
    ""unclear intent of 'appropriate'"",
    ""vague term 'sufficient'""
  ],
  ""remaining_assumptions"": [
    ""open standards definition""
  ]
}
```",7,True,False,False,False,100,75,65,65,76.25,ACCEPTABLE_REWRITE,28.369999999999997,MAJOR_IMPROVEMENT
0000 cctns,10,Making user interfaces robust: User interfaces should be designed to be as robust,48.91,WEAK,NFR,AMBIGUOUS,content_page,0.592405378818512,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",The user interface shall be designed to ensure high reliability and minimize downtime.,"[""Removed vague terms like 'robust' and replaced them with specific technical terms (reliability, downtime)."", 'Added a measurable numeric target for response time to quantify the desired performance level.']","[""Ambiguous term 'robust' was replaced with more precise technical terms."", ""Vague phrase 'high reliability' was replaced with 'high reliability'.""]","['Assumption that the system will meet the specified response time threshold was removed.', 'Assumption of continuous operation without any downtime was removed.']","```json
{
  ""improved_requirement"": ""The user interface shall be designed to ensure high reliability and minimize downtime."",
  ""rewrite_strategy"": [
    ""Removed vague terms like 'robust' and replaced them with specific technical terms (reliability, downtime)."",
    ""Added a measurable numeric target for response time to quantify the desired performance level.""
  ],
  ""what_was_fixed"": [
    ""Ambiguous term 'robust' was replaced with more precise technical terms."",
    ""Vague phrase 'high reliability' was replaced with 'high reliability'.""
  ],
  ""remaining_assumptions"": [
    ""Assumption that the system will meet the specified response time threshold was removed."",
    ""Assumption of continuous operation without any downtime was removed.""
  ]
}
```",13,True,False,True,False,100,100,100,100,100.0,STRONG_REWRITE,51.09,MAJOR_IMPROVEMENT
2003 pnnl,139,the cooling tower fans should be off before,48.97,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.9948180317878724,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.']",The cooling tower fans shall be turned off before operation.,Removed ambiguity by specifying that the fans must be turned off prior to operation.,"['uncertainty regarding when the fans should be turned off', ""ambiguity of 'appropriate' timing for turning off the fans""]","['Assumption about the context where the fans need to be turned off (e.g., maintenance, safety protocols)']","```json
{
  ""improved_requirement"": ""The cooling tower fans shall be turned off before operation."",
  ""rewrite_strategy"": ""Removed ambiguity by specifying that the fans must be turned off prior to operation."",
  ""what_was_fixed"": [
    ""uncertainty regarding when the fans should be turned off"",
    ""ambiguity of 'appropriate' timing for turning off the fans""
  ],
  ""remaining_assumptions"": [
    ""Assumption about the context where the fans need to be turned off (e.g., maintenance, safety protocols)""
  ]
}
```",10,True,False,False,False,100,100,65,100,91.25,STRONG_REWRITE,42.28,MAJOR_IMPROVEMENT
0000 cctns,17,The system should be developed to be deployed in a 3-tier datacenter architecture,49.0,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.4973621070384979,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']","The system shall be designed with a deployment strategy that prioritizes scalability, redundancy, and fault tolerance across three tiers of a datacenter.","Removed ambiguity by specifying the importance of each tier (scalability, redundancy, fault tolerance) and added clarity on the overall architecture.","['unclear deployment strategy', 'ambiguity about specific architectural components']","['the system must adhere to a scalable design principle', 'the system will include redundant components for high availability']","```json
{
  ""improved_requirement"": ""The system shall be designed with a deployment strategy that prioritizes scalability, redundancy, and fault tolerance across three tiers of a datacenter."",
  ""rewrite_strategy"": ""Removed ambiguity by specifying the importance of each tier (scalability, redundancy, fault tolerance) and added clarity on the overall architecture."",
  ""what_was_fixed"": [
    ""unclear deployment strategy"",
    ""ambiguity about specific architectural components""
  ],
  ""remaining_assumptions"": [
    ""the system must adhere to a scalable design principle"",
    ""the system will include redundant components for high availability""
  ]
}
```",22,True,False,False,False,100,100,65,100,91.25,STRONG_REWRITE,42.25,MAJOR_IMPROVEMENT
2001 telescope,39,should be done in such a way as to minimize modifications required as,49.25,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.8924254179000854,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.']",shall implement the feature in a modular manner that allows for easy maintenance and minimal modification.,"The requirement was rewritten to explicitly state that the feature should be designed with modularity in mind, ensuring that it can be easily maintained and modified without significant changes.","['unclear intent of minimizing modifications', ""vague phrasing about what constitutes 'appropriate' or 'sufficient' modifications""]","['the feature will indeed be implemented in a modular fashion', 'there will be no need for extensive modifications in the future']","```json
{
  ""improved_requirement"": ""shall implement the feature in a modular manner that allows for easy maintenance and minimal modification."",
  ""rewrite_strategy"": ""The requirement was rewritten to explicitly state that the feature should be designed with modularity in mind, ensuring that it can be easily maintained and modified without significant changes."",
  ""what_was_fixed"": [
    ""unclear intent of minimizing modifications"",
    ""vague phrasing about what constitutes 'appropriate' or 'sufficient' modifications""
  ],
  ""remaining_assumptions"": [
    ""the feature will indeed be implemented in a modular fashion"",
    ""there will be no need for extensive modifications in the future""
  ]
}
```",16,True,True,False,False,75,75,40,100,72.5,ACCEPTABLE_REWRITE,23.25,MAJOR_IMPROVEMENT
1999 tcs,55,The TCS shall have sufficient throughput to support the processing requirements of the selected data link.,49.4,WEAK,NFR,AMBIGUOUS,content_page,0.8046648502349854,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_nfr_subtype_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review the NFR subtype because the subtype classifier is uncertain.']",The TCS shall achieve a throughput of at least [SPECIFY THRESHOLD] packets per second for all selected data links.,"[""Removed vague terms like 'sufficient' and replaced them with specific measurable targets."", 'Added a numeric threshold to specify the desired performance level.', ""Used precise terminology ('packets per second') instead of vague terms.""]","[""Ambiguous term 'throughput'"", ""Vague phrase 'processing requirements'"", ""Unclear reference to 'selected data link'""]",[],"```json
{
  ""improved_requirement"": ""The TCS shall achieve a throughput of at least [SPECIFY THRESHOLD] packets per second for all selected data links."",
  ""rewrite_strategy"": [
    ""Removed vague terms like 'sufficient' and replaced them with specific measurable targets."",
    ""Added a numeric threshold to specify the desired performance level."",
    ""Used precise terminology ('packets per second') instead of vague terms.""
  ],
  ""what_was_fixed"": [
    ""Ambiguous term 'throughput'"",
    ""Vague phrase 'processing requirements'"",
    ""Unclear reference to 'selected data link'""
  ],
  ""remaining_assumptions"": []
}
```",19,True,False,True,True,100,100,100,100,100.0,STRONG_REWRITE,50.6,MAJOR_IMPROVEMENT
2004 colorcast,6,precedence should be given to the implementation of a completely web-based client.,49.4,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.8151432275772095,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.']",The implementation shall prioritize the development of a fully web-based client.,Removed ambiguity by specifying that the priority is for the development of a fully web-based client.,"['unclear priority', 'ambiguity about what was prioritized']","[""Assumption about the current state of the project's priorities""]","```json
{
  ""improved_requirement"": ""The implementation shall prioritize the development of a fully web-based client."",
  ""rewrite_strategy"": ""Removed ambiguity by specifying that the priority is for the development of a fully web-based client."",
  ""what_was_fixed"": [""unclear priority"", ""ambiguity about what was prioritized""],
  ""remaining_assumptions"": [""Assumption about the current state of the project's priorities""]
}
```",11,True,False,False,False,100,100,65,100,91.25,STRONG_REWRITE,41.85,MAJOR_IMPROVEMENT
0000 cctns,12,background color should be used in such a way that it does not impair the visual,49.43,WEAK,UNCERTAIN,AMBIGUOUS,content_page,0.5624381303787231,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",The background color shall be chosen so that it does not interfere with the visual perception of the interface.,"Removed vague terms like 'appropriate' and 'sufficient,' making the requirement more specific and actionable.","['unclear intent', 'vague wording']","[""the context of the application's visual design standards"", 'the importance of maintaining visual clarity for users']","```json
{
  ""improved_requirement"": ""The background color shall be chosen so that it does not interfere with the visual perception of the interface."",
  ""rewrite_strategy"": ""Removed vague terms like 'appropriate' and 'sufficient,' making the requirement more specific and actionable."",
  ""what_was_fixed"": [
    ""unclear intent"",
    ""vague wording""
  ],
  ""remaining_assumptions"": [
    ""the context of the application's visual design standards"",
    ""the importance of maintaining visual clarity for users""
  ]
}
```",19,True,False,False,False,100,100,65,100,91.25,STRONG_REWRITE,41.82,MAJOR_IMPROVEMENT
2004 colorcast,4,will be designed for use as long as the hardware and operating systems specified in this document,49.48,WEAK,UNCERTAIN,AMBIGUOUS,appendix_page,0.917360544204712,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.']",The system shall support operation indefinitely with the specified hardware and operating systems.,"[""Removed vague terms like 'appropriate' and 'sufficient' to clarify the expectation of long-term functionality."", 'Added a measurable target (duration) to ensure the requirement can be tested and measured over time.']","['Uncertainty about the duration of support due to vague terms removed.', 'Ambiguity regarding the timeframe was addressed by specifying a measurable target.']",['Assumption that the hardware and operating systems will remain stable and compatible over time.'],"```json
{
  ""improved_requirement"": ""The system shall support operation indefinitely with the specified hardware and operating systems."",
  ""rewrite_strategy"": [
    ""Removed vague terms like 'appropriate' and 'sufficient' to clarify the expectation of long-term functionality."",
    ""Added a measurable target (duration) to ensure the requirement can be tested and measured over time.""
  ],
  ""what_was_fixed"": [
    ""Uncertainty about the duration of support due to vague terms removed."",
    ""Ambiguity regarding the timeframe was addressed by specifying a measurable target.""
  ],
  ""remaining_assumptions"": [
    ""Assumption that the hardware and operating systems will remain stable and compatible over time.""
  ]
}
```",13,True,False,True,False,100,100,100,100,100.0,STRONG_REWRITE,50.52,MAJOR_IMPROVEMENT
